102,696,0.474278775
964,1047,0.370220429
566,1096,0.98222772
1767,2028,0.273723464
83,822,0.942706239
206,1895,0.927496494
1236,2095,0.733957501
10,2338,0.338124076
742,1060,0.656966325
1320,1377,0.227028163
463,1359,0.910480337
784,906,0.106008972
1475,2113,0.118860147
1311,2257,0.377398536
566,2063,0.952690634
47,2092,0.292243263
1648,2032,0.139317531
636,1101,0.771291832
1187,2135,0.8395038
1369,2255,0.783131891
275,441,0.449840392
1522,1850,0.879647622
2148,2173,0.143979955
1573,2280,0.925468421
1042,2364,0.315467821
77,777,0.275809458
365,674,0.61327072
925,2299,0.712338777
1069,1700,0.426982889
1305,1648,0.48534636
181,1040,0.35410511
302,1267,0.87264983
1166,2084,0.895384626
541,1877,0.519132872
4,1790,0.791882709
1075,2215,0.257172239
745,905,0.335143028
813,1098,0.828569959
1095,2250,0.939183618
906,1458,0.289761461
506,2426,0.147983326
1107,1723,0.785344454
1922,2426,0.013132342
287,2261,0.406942458
253,501,0.867677743
557,1080,0.514657417
750,1467,0.976854571
1402,2011,0.975794026
1340,1830,0.175233321
1520,1994,0.458135636
397,1285,0.74841936
2260,2471,0.329244236
130,1248,0.100418826
1928,2138,0.517936027
1330,1955,0.170336947
1652,2393,0.953209146
239,1231,0.341771198
299,1777,0.1109945
945,952,0.153925638
763,2201,0.045273131
911,1035,0.378952073
108,1128,0.537812537
461,2325,0.440304406
2159,2402,0.567545922
1321,2387,0.785789795
862,2286,0.289607359
336,2438,0.737676975
762,1738,0.108102583
1582,1756,0.14979081
905,1097,0.908746331
1489,1552,0.303914705
204,2391,0.135801617
1423,1658,0.230900024
89,393,0.282163092
1217,2108,0.750041831
1754,1893,0.579209159
474,1712,0.062539916
752,929,0.227835408
191,2391,0.93423193
437,1689,0.569459254
1922,2233,0.723826839
344,2359,0.516742868
1153,1410,0.232862867
66,1889,0.073955753
279,937,0.661300907
1824,2444,0.616064329
1341,2450,0.244912763
407,2473,0.616513198
91,1866,0.928941311
925,1149,0.558228118
1337,1396,0.011797569
1130,1489,0.046701527
920,2157,0.142780726
1321,2425,0.710642816
1132,1583,0.478575764
1224,1629,0.559633407
540,1834,0.818826056
243,1920,0.292254853
367,2435,0.569562435
126,2102,0.346746042
617,908,0.180522987
1571,2110,0.387638273
777,1396,0.06323626
373,889,0.681585447
84,806,0.367241717
673,1575,0.078982673
1554,1793,0.016245931
492,1628,0.295428983
130,1075,0.099877846
128,758,0.245649746
1401,2283,0.98464022
2034,2425,0.979206535
2341,2373,0.347462163
1005,1402,0.273404839
344,709,0.659580123
384,1423,0.308146118
2152,2373,0.175324791
276,2291,0.958681566
781,2215,0.154911376
14,2342,0.123510108
2081,2468,0.307910722
70,225,0.827919467
504,1864,0.61498745
184,764,0.347301984
1855,2419,0.592482416
1634,2118,0.385774049
7,1352,0.469754497
1994,2214,0.344512784
2007,2154,0.577482696
470,2221,0.676962195
204,363,0.788948169
145,1293,0.100401859
44,2314,0.333725266
442,459,0.107174403
1811,2343,0.603354386
960,1669,0.128911834
562,1738,0.08601305
472,1256,0.368804195
211,1757,0.280164825
616,1137,0.220388981
421,2032,0.011384903
939,1920,0.161415676
728,899,0.991937284
1204,1992,0.753882288
556,1023,0.344957081
185,1459,0.334580384
1280,1640,0.731522511
1037,1204,0.960046939
178,1359,0.094931489
498,1443,0.488000117
2033,2138,0.232894535
177,1464,0.185721799
277,2266,0.300527515
975,1047,0.354153991
1490,2184,0.887321746
483,1949,0.463166279
2044,2109,0.9461517
996,2379,0.035279797
65,2049,0.060642812
1161,1993,0.401761896
935,2065,0.17662128
264,349,0.906737623
906,1128,0.771507689
522,2410,0.866653543
739,2090,0.381315173
5,74,0.945035851
293,1088,0.497204525
1082,2030,0.365988055
421,851,0.09584313
2222,2377,0.704371875
1409,2461,0.977586689
825,1606,0.227936025
328,2476,0.849933229
803,2048,0.780091369
723,2410,0.877938393
930,1546,0.130587552
958,1459,0.262596343
514,1897,0.093653058
2242,2319,0.920252682
77,1094,0.705819368
359,1019,0.383678897
1239,1542,0.848450542
1612,2372,0.342007333
574,1450,0.13269431
851,1774,0.164713869
966,1943,0.611005388
1320,2360,0.639736426
1035,1144,0.913133891
648,1325,0.731949983
791,1022,0.02974753
94,1273,0.369389173
1864,2079,0.318387656
1016,1812,0.085988166
2008,2233,0.901299898
2037,2116,0.635287983
761,2284,0.658137093
872,2370,0.670224905
145,1843,0.662147545
1180,1556,0.718992327
282,1300,0.275906148
1648,2124,0.685468523
1918,2333,0.126383489
155,1515,0.038970782
868,2441,0.866900238
888,1271,0.040695064
1,1934,0.167171532
335,1987,0.216859149
90,1723,0.828957748
618,1840,0.992371639
814,2105,0.829313427
414,2375,0.983352645
437,733,0.240576492
157,688,0.038655259
1695,1879,0.157826315
1201,1207,0.32156531
852,1366,0.48763334
1762,2450,0.249155388
105,2417,0.66056893
224,1014,0.419308009
1228,2372,0.488943966
630,2024,0.221114256
1541,1619,0.677819387
71,1222,0.599838097
191,2254,0.532054551
1806,2330,0.794340363
1299,1625,0.567848552
184,532,0.805083581
5,58,0.607823496
409,1376,0.726457092
270,359,0.122936663
157,1059,0.631219066
213,2402,0.364515308
505,1098,0.712685013
567,2205,0.949108157
546,1626,0.295396969
300,1607,0.440822687
830,1428,0.766195992
1553,1576,0.031505832
731,1774,0.523830952
34,1620,0.563530674
1223,2222,0.418415432
248,724,0.234479453
1277,2463,0.482959569
975,2073,0.641043672
1144,2257,0.880320985
1848,1992,0.342048975
486,1727,0.328885051
1180,2111,0.507073343
1420,1528,0.331602952
1811,2244,0.031315787
1262,1420,0.59239978
863,1348,0.245291339
501,1745,0.61487328
1065,1565,0.019871891
406,1639,0.925589808
155,630,0.281114178
998,1456,0.174870622
248,1625,0.185125495
780,1301,0.393444137
474,985,0.406554521
1600,1882,0.395769787
296,1349,0.087038415
617,1648,0.828394001
839,2459,0.978062393
93,2401,0.073047132
1491,1571,0.736631956
876,2237,0.981592778
549,764,0.941122043
1338,1906,0.023655734
319,941,0.863719675
1385,2278,0.057815683
839,1229,0.198035337
781,811,0.707339466
481,1898,0.812356403
1183,2253,0.935868244
1866,1873,0.749522056
1853,2102,0.8920361
509,1245,0.349174444
52,2329,0.143988176
170,1511,0.375323448
39,468,0.619886378
206,408,0.541221367
735,1175,0.571648162
343,741,0.771104922
170,727,0.604141405
1610,1717,0.420783403
857,2033,0.131681101
577,1552,0.565052843
65,2436,0.877923853
1340,2244,0.909573665
97,1578,0.62676823
959,2088,0.539487251
520,1490,0.120722756
286,1045,0.226166433
1081,1774,0.274097148
1203,1593,0.562943454
57,1576,0.530062581
912,1373,0.960232858
243,1320,0.429975738
649,874,0.919202358
1826,1842,0.823487138
160,163,0.932697144
1157,2034,0.962693091
427,1437,0.219122897
254,355,0.93858975
1433,2278,0.562137797
1277,2216,0.513182372
1563,1793,0.463503673
2265,2494,0.644555672
610,711,0.362602275
77,211,0.597949855
1246,1325,0.354963129
1429,1682,0.031820807
644,652,0.534135016
520,889,0.601648471
2207,2411,0.011242559
781,1893,0.04214068
408,2201,0.002525266
281,1110,0.826023159
1039,1388,0.017477355
737,2255,0.075376782
1784,2114,0.605365127
359,531,0.935418733
937,1824,0.796345049
614,2481,0.845095711
2157,2299,0.173635468
1208,2482,0.395735797
666,1225,0.694142855
210,1514,0.049953899
644,1075,0.378108198
151,2114,0.950720008
707,847,0.127531221
820,1794,0.669008746
878,1159,0.804328748
557,1339,0.986931441
372,2037,0.351904849
696,1096,0.506757162
433,1529,0.871895337
646,1994,0.389037056
70,785,0.269399616
459,1014,0.12932584
1056,2131,0.483519532
1409,1785,0.922992384
1507,2362,0.057252231
858,1086,0.87082339
685,1225,0.05993945
221,281,0.328410345
163,843,0.567463957
337,1486,0.074297791
135,184,0.330057217
964,2230,0.201779912
1139,1290,0.300040389
831,1635,0.659584933
1896,2141,0.215138263
737,1153,0.960230084
877,2476,0.45270223
93,1151,0.325260655
204,1660,0.218645679
227,1580,0.591540337
9,77,0.564136364
1303,1537,0.3409376
2201,2330,0.960020223
74,605,0.980131442
131,1294,0.876168621
1500,2201,0.565246098
272,1818,0.950016925
275,413,0.306225756
710,815,0.322781055
71,538,0.270152866
1404,1831,0.212085346
121,1861,0.201242274
392,1020,0.821326181
926,2110,0.638816132
413,2256,0.367008456
830,1734,0.847963515
1648,2251,0.092742172
724,914,0.62480348
1225,2427,0.083573237
442,2198,0.616474565
1740,1882,0.142946799
344,2447,0.672425348
1617,2208,0.85360105
1576,1584,0.211441207
1068,1267,0.626837548
808,1856,0.455664577
253,1313,0.68668716
2073,2106,0.898779177
413,1816,0.294596592
1224,1262,0.534775343
450,2003,0.463340023
1617,2096,0.443531832
1236,1584,0.151711258
279,1160,0.752738279
1071,2256,0.727330758
164,2425,0.870709873
1359,2280,0.358749853
377,2143,0.44500724
1098,1291,0.901183696
351,1252,0.979877803
326,2363,0.477556594
1721,2468,0.59799027
697,1613,0.801379877
679,2241,0.485226593
307,2065,0.424350703
461,1860,0.025214766
467,1292,0.483826049
2243,2479,0.337215297
346,1022,0.916820087
455,597,0.535553202
1117,1291,0.584478494
1171,2209,0.965911725
1201,1443,0.559278889
1300,1742,0.310099021
207,1895,0.68200147
214,329,0.391657599
2085,2188,0.092667989
497,1299,0.276707966
2201,2342,0.058728907
1997,2362,0.005035951
724,1709,0.664586834
1735,1935,0.892236472
350,648,0.863357564
2203,2382,0.394590059
2201,2278,0.655571243
744,1441,0.496472605
1774,2024,0.98006908
2387,2476,0.474737958
1557,1600,0.326637364
1172,1446,0.589986314
807,2499,0.715806455
248,1132,0.85892319
166,1246,0.938558516
443,561,0.234391026
938,1591,0.095728638
1579,1828,0.446263636
463,2496,0.50260456
781,1710,0.002792197
870,1855,0.030405383
586,2061,0.870341839
347,497,0.547514559
676,1648,0.164896499
188,1003,0.688930382
1839,1900,0.67648818
1338,1428,0.710705068
2176,2296,0.316588954
100,392,0.232032212
1163,1480,0.507396009
6,2256,0.416500872
1740,2126,0.431679687
1855,2012,0.82979569
1184,1587,0.741981276
609,2373,0.296047521
330,620,0.579963891
130,2121,0.885713662
166,1051,0.263954806
1481,2116,0.592950307
215,885,0.709736917
396,525,0.828228762
1757,2357,0.396432679
644,2338,0.511178091
1347,1738,0.882733162
241,498,0.313769297
302,1318,0.716352807
11,938,0.53102899
675,1472,0.516686078
1810,1995,0.927268308
1944,2074,0.702703509
376,515,0.236502755
344,1299,0.339849229
36,1290,0.620457866
1633,2048,0.184801531
2025,2057,0.780685154
58,1431,0.243839356
445,1633,0.621397948
1352,2383,0.878092531
619,1187,0.649050908
508,2279,0.829295861
525,958,0.723749122
1873,2030,0.998115116
1704,2318,0.070147017
588,889,0.153044144
1327,1481,0.489456046
1020,2076,0.364225
1102,2029,0.537102853
110,1809,0.70961409
214,739,0.750768436
1175,1373,0.677627962
751,1904,0.024418309
343,929,0.642630459
695,2212,0.900530106
31,2360,0.855767239
100,1233,0.243350372
107,648,0.192216858
1567,2162,0.901904582
1791,1997,0.755817603
1197,2257,0.579209958
53,852,0.337862719
1339,1734,0.486293578
277,933,0.391649171
311,566,0.55602962
1146,1974,0.008571595
1116,1263,0.356818364
745,1149,0.161899471
3,1490,0.078433698
945,1018,0.712017785
176,872,0.253136192
778,2489,0.130299553
1826,2259,0.123332051
157,2280,0.199987851
2101,2251,0.64409618
539,649,0.693044606
49,2200,0.268057276
1500,2199,0.699928282
2366,2421,0.601500036
937,1171,0.26061433
1178,2122,0.614278497
1730,2137,0.681420127
889,1544,0.246276154
800,2100,0.622202087
1319,2207,0.078181492
669,1763,0.817592859
1126,2007,0.868002898
313,1459,0.011314114
1409,2430,0.306118695
2057,2310,0.269268093
1495,1664,0.036556704
791,1735,0.784659881
1843,2354,0.106627159
1330,1366,0.325070721
1290,2413,0.707367026
1161,1426,0.315150811
973,1967,0.166047634
294,1126,0.088410998
883,2306,0.367794772
42,1367,0.227518446
1606,1794,0.687814268
507,1893,0.230882924
95,1900,0.267836548
308,840,0.72820576
545,619,0.936277796
1460,1647,0.266137973
129,1207,0.991018698
925,1818,0.607035056
1257,2318,0.980185402
1647,1758,0.07309891
1976,2082,0.10604306
609,1895,0.977893359
1495,1709,0.450992704
429,1557,0.639812566
1274,2116,0.640192564
1104,2214,0.714505769
363,681,0.896229818
567,2358,0.630131095
333,1861,0.655655166
1195,1324,0.899913812
76,2404,0.614617129
726,1990,0.062214267
1709,2284,0.581699453
107,841,0.986928591
11,339,0.110625286
136,168,0.091715589
1110,2335,0.166032506
405,1762,0.973241488
313,525,0.103603844
128,1514,0.867046919
370,1542,0.995165399
1005,1846,0.980296719
427,985,0.552005684
747,2419,0.397031335
85,1648,0.500908268
310,1249,0.692522508
1087,1338,0.772209809
1479,1681,0.686160128
652,1742,0.032378021
940,942,0.589466579
1183,2231,0.263406943
1292,2037,0.612118955
1,2230,0.762900203
886,2163,0.315370045
106,1115,0.015102585
288,2474,0.098491611
294,1621,0.922487875
114,437,0.849363505
803,1985,0.22537649
838,1254,0.82305479
1873,1960,0.736158419
1299,1990,0.984880664
443,1285,0.603905193
1396,2372,0.082154227
1690,1700,0.660734204
422,2285,0.076500436
1195,2363,0.480233335
1009,2136,0.938341852
608,836,0.69615828
8,390,0.185450654
1228,1270,0.359941805
326,1548,0.360762727
259,1682,0.068014303
1604,1967,0.379331138
822,2389,0.56224009
1014,1645,0.378408426
1121,1912,0.672283867
340,1276,0.836138636
1293,1413,0.428297475
82,1023,0.654493076
306,1435,0.254134197
836,1263,0.292542911
368,1374,0.802892701
128,748,0.961625615
1921,1980,0.859813515
877,913,0.252302354
734,1297,0.684068875
314,2342,0.690576449
400,1239,0.741258584
45,623,0.270633601
935,2040,0.283242112
506,1692,0.534900671
1450,1923,0.085969105
1414,2498,0.621588414
499,1746,0.710960297
254,1476,0.895415695
1585,2465,0.717471659
48,1424,0.688288388
203,1606,0.424650167
1143,1145,0.046739004
242,1777,0.978849944
682,1979,0.492743663
541,1040,0.765599988
253,1599,0.417426723
457,1989,0.839787369
558,842,0.330486841
177,372,0.020013139
1253,1858,0.103372516
717,1423,0.374350479
511,2493,0.20282758
966,1188,0.978417731
742,1347,0.0789501
1657,1850,0.530022902
298,1848,0.606451244
237,559,0.15835674
1818,1879,0.986377849
1304,1771,0.815457277
915,2330,0.34865671
1607,2009,0.570635536
131,1628,0.366156244
1971,2050,0.495625688
299,759,0.683123167
891,2167,0.917120506
1536,2306,0.451758208
1459,1785,0.457423746
697,1757,0.391123655
2076,2328,0.668732303
1220,1285,0.509904219
78,2178,0.0937426
143,696,0.123692361
711,1688,0.719634119
220,768,0.508510748
804,2313,0.0699867
440,2377,0.658140517
93,1547,0.74800041
629,1824,0.96105212
796,941,0.638304153
1500,2089,0.823573481
887,1819,0.204550125
693,2473,0.869480731
1501,1531,0.604171732
260,1387,0.125670397
1645,1928,0.94836851
577,1414,0.59402307
328,469,0.145611767
722,1394,0.320786148
10,1467,0.317191528
1557,2255,0.124227951
1640,2310,0.379700217
650,659,0.837588908
886,1629,0.903064473
154,495,0.146951317
1226,1816,0.302461558
243,1873,0.593621656
335,937,0.209063286
364,2229,0.971070757
264,1835,0.479113546
1072,2278,0.83236384
932,1657,0.663238026
1221,1695,0.219029498
1495,2111,0.149495565
2180,2404,0.957168828
497,659,0.269668046
1109,1719,0.337470314
246,1005,0.009029749
770,2325,0.763142744
1332,2255,0.373330965
724,1504,9.53E-04
299,1241,0.571458765
947,2165,0.94567878
830,1222,0.412375005
264,1490,0.292767611
850,1087,0.678718204
419,667,0.181294928
1802,1873,0.962684681
763,993,0.980171638
513,1997,0.253693039
168,193,0.115997231
896,2281,0.426844401
707,2209,0.153811349
105,2228,0.809814755
2326,2406,0.171770436
1224,1862,0.0090382
1606,2102,0.440980538
485,1236,0.098983176
511,1551,0.63308982
75,1782,0.641626826
138,630,0.653458265
971,1477,0.601420269
131,1426,0.097005761
1791,1822,0.180996798
758,1060,0.317152076
770,2020,0.4272302
1143,1377,0.165438842
429,2000,0.567866108
592,2441,0.635245792
351,2191,0.262310642
783,1026,0.62595682
519,2305,0.735942363
110,2105,0.077969498
494,930,0.139996223
602,2077,0.40345141
859,1138,0.070954524
1129,2149,0.913884139
557,1600,0.758920521
914,2471,0.255435298
1993,2141,0.269906045
15,1945,0.629403859
1014,2400,0.926903037
1730,2435,0.384406649
217,1201,0.853652543
636,1365,0.691924977
1634,2174,0.335398811
522,843,0.127627624
1829,1946,0.727070758
786,988,0.513057343
45,1118,0.733958894
1774,1994,0.074537323
160,1170,0.229941065
2016,2314,0.099663079
952,2156,0.9093737
100,1289,0.778825077
134,2041,0.649670614
90,707,0.777187101
717,1641,0.705039923
1834,2202,0.618890356
393,2430,0.378601856
293,2140,0.727548823
724,1136,0.389983827
383,1733,0.722551766
609,1934,0.837374565
909,1075,0.23922354
858,1885,0.225709322
667,826,0.403091679
30,377,0.232833497
557,1995,0.984073363
575,2466,0.823286162
896,2271,0.34223403
1985,2037,0.195693074
659,1476,0.531425146
923,1620,0.309406228
397,2422,0.392002287
110,575,0.907617567
809,2065,0.557293868
906,2192,0.415456137
722,1616,0.94553601
512,811,0.265338224
473,850,0.35020154
609,872,0.829564676
1542,2229,0.087420673
1154,2046,0.796401926
587,1987,0.376008566
81,1681,0.523157121
2,2178,0.733473514
322,1692,0.967922958
369,1563,0.493617721
1180,1401,0.608015088
666,1203,0.857324913
310,615,0.537691115
1527,1740,0.73014835
1758,2126,0.769122651
1568,2300,0.822244629
601,2108,0.071122635
1099,2331,0.234405474
605,1498,0.805698556
1046,2209,0.035175189
241,1366,0.98829316
1522,2274,0.012534356
46,874,0.543672301
1173,1392,0.191176778
896,1047,0.938041582
1185,1920,0.290461894
1158,1930,0.016264718
1133,1662,0.11170187
122,1224,0.304627035
1095,1732,0.949847331
274,759,0.513245164
302,620,0.308528976
1048,1107,0.975687302
669,1021,0.763233966
1511,1731,0.877756987
3,1994,0.034157702
185,1584,0.497582339
560,1752,0.278456875
1498,2043,0.107783361
85,1969,0.070940027
553,2118,0.231503773
514,545,0.358737844
99,1632,0.028429131
1971,2010,0.792970181
1629,2242,0.670230268
275,1217,0.772316969
413,1746,0.095645029
741,2270,0.346654516
827,1466,0.809328857
661,1609,0.609362511
956,1023,0.007950276
116,1834,0.589782923
114,2215,0.336621436
1726,2447,0.806961658
1829,2043,0.343546574
1231,2306,0.357245005
945,1563,0.938543768
56,1893,0.037415289
1877,2034,0.737125124
536,1051,0.042308991
2155,2440,0.729526812
692,1443,0.021298892
887,1899,0.634076377
692,2207,0.218554942
543,1186,0.622336879
1380,2118,0.323645291
102,2209,0.712427692
1681,2336,0.670631053
1155,1834,4.73E-04
2032,2065,0.545699792
761,2447,0.793629733
1107,2475,0.952390332
672,2260,0.257882001
1334,2165,0.81628497
310,1559,0.132863331
1375,1438,0.66831169
204,2494,0.0882348
286,1966,0.320979675
1719,2363,0.992449618
1330,1829,0.057000421
633,1527,0.72625466
1615,2470,0.217621193
754,1639,0.218079795
1362,2108,0.008668129
620,1277,0.17778116
129,1033,0.316104587
2025,2108,0.181067073
264,1094,0.583136904
71,1266,0.408244013
2007,2114,0.768435675
405,2122,0.838610951
1504,1967,0.907356963
1064,1190,0.954221016
51,1923,0.711355065
528,584,0.374401288
509,566,0.996039209
83,358,0.853150042
2202,2345,0.578360144
1292,1621,0.749539577
2035,2357,0.299858537
210,1330,0.783579969
559,1322,0.532537778
55,654,0.944398274
834,1626,0.117243303
781,2095,0.521776696
755,1456,0.873640884
82,1072,0.212439839
765,1693,0.615952926
1151,2330,0.230479729
257,335,0.32285521
567,2064,0.951588454
1022,1373,0.26459694
653,1212,0.301715444
1556,2021,0.494149537
53,356,0.187780598
741,945,0.625729734
2283,2483,0.103788512
654,1813,0.524139311
1292,1626,0.30834539
758,1633,0.749080442
795,2173,0.531627905
72,1355,0.185614133
554,1235,0.549486712
1760,2298,0.718412944
488,1785,0.444465655
13,1848,0.298796568
468,1565,0.572240065
1277,2308,0.805757016
405,1097,0.437844785
1,40,0.553973672
1701,1942,0.756508416
1214,2000,0.13343935
472,2482,0.154533522
114,1261,0.895751717
2182,2239,0.207499252
615,1873,0.913979788
1612,1893,0.106232081
733,1653,0.303613882
17,2474,0.714008004
64,836,0.250562888
974,1316,0.22951704
381,522,0.020148684
857,1734,0.731958096
1196,1350,0.3492587
1604,1758,0.911495099
674,2379,0.65791385
108,411,0.500459692
82,885,0.516149771
545,829,0.36054987
1155,1309,0.981996058
307,1340,0.072890626
19,2085,0.325062379
398,2293,0.202532332
225,1143,0.612709446
669,1320,0.057770467
634,646,0.808836063
853,1578,0.633507549
1262,2112,0.445006577
559,850,0.532761944
797,1434,0.050470714
396,1003,0.921167721
4,1306,0.287442472
1185,1756,0.603942995
886,1294,0.399255782
26,513,0.542613165
763,1971,0.154434433
2063,2243,0.525507645
1762,2173,0.192023507
6,1327,0.680094828
781,1491,0.183608878
1863,2481,0.831724366
1324,1577,0.672613444
1377,2359,0.44392507
767,1037,0.879855003
1689,1934,0.660927114
609,2121,0.546250873
190,1720,0.868775175
524,2084,0.936343063
923,1121,0.732919126
1616,2373,0.983723235
789,1891,0.433827536
349,843,0.74987764
1032,2396,0.835353294
1020,2258,0.999304112
780,844,0.214659914
132,870,0.452909108
767,2221,0.297183046
1593,2373,0.846312172
1556,1563,0.701474658
130,1772,0.964696241
557,1264,0.092414087
1531,1584,0.646525399
558,1487,0.158959787
1492,2127,0.653055159
1738,1786,0.902606265
88,1946,0.473879051
343,391,0.579264735
708,1186,0.902872963
392,840,0.75890407
1051,2132,0.540589873
457,1600,0.318319494
32,1791,0.581849448
758,1611,0.116140275
138,1891,0.738512907
413,1759,0.786452244
270,2332,0.464946845
909,2419,0.617023449
1003,1552,0.240945691
